order_id,order_date,customer_id,segment,region,category,sub_category,product_id,quantity,sales,discount,profit,shipping_cost
ORD-002020,2025-09-03,CUST-00910,Corporate,South,Technology,Phones,SKU-TEC-957,5,148.8,0.3,11.8,8.6
ORD-003871,2025-09-03,CUST-00448,Corporate,West,Technology,Accessories,SKU-TEC-892,4,352.76,0.15,36.28,17.56
ORD-000730,2025-09-03,CUST-01078,Home Office,East,Furniture,Bookcases,SKU-FUR-906,5,218.69,0.15,30.39,25.6
ORD-000684,2025-09-03,CUST-00344,Corporate,South,Office Supplies,Labels,SKU-OFF-904,5,319.33,0.0,62.97,10.59
ORD-001775,2025-09-04,CUST-00945,Consumer,South,Technology,Phones,SKU-TEC-827,4,210.61,0.15,7.06,25.71
ORD-003724,2025-09-04,CUST-00580,Consumer,East,Furniture,Tables,SKU-FUR-378,1,87.57,0.05,23.04,14.63
ORD-004283,2025-09-04,CUST-00147,Corporate,Central,Technology,Accessories,SKU-TEC-588,7,241.26,0.0,37.23,15.89
ORD-003108,2025-09-04,CUST-00931,Consumer,East,Technology,Laptops,SKU-TEC-362,3,507.83,0.1,90.59,21.02
ORD-002427,2025-09-04,CUST-01153,Consumer,West,Office Supplies,Labels,SKU-OFF-548,1,274.72,0.2,7.27,31.05
ORD-004466,2025-09-04,CUST-01024,Consumer,South,Furniture,Chairs,SKU-FUR-139,6,601.69,0.05,68.79,31.06
ORD-002216,2025-09-04,CUST-00447,Corporate,East,Technology,Printers,SKU-TEC-448,6,321.59,0.05,51.15,6.44
ORD-000139,2025-09-05,CUST-00256,Consumer,East,Technology,Accessories,SKU-TEC-613,3,79.19,0.15,13.05,5.58
ORD-001396,2025-09-05,CUST-00146,Consumer,North,Office Supplies,Binders,SKU-OFF-778,3,101.63,0.3,-7.2,25.93
ORD-001914,2025-09-05,CUST-00982,Consumer,North,Office Supplies,Paper,SKU-OFF-281,4,277.71,0.1,39.68,43.84
ORD-005115,2025-09-05,CUST-00142,Consumer,North,Technology,Accessories,SKU-TEC-295,1,443.02,0.2,11.57,38.79
ORD-004391,2025-09-05,CUST-00213,Consumer,Central,Furniture,Storage,SKU-FUR-936,2,76.16,0.3,-7.38,6.36
ORD-000564,2025-09-05,CUST-00795,Consumer,South,Office Supplies,Paper,SKU-OFF-524,3,174.3,0.05,26.46,8.84
ORD-005222,2025-09-05,CUST-00864,Home Office,West,Office Supplies,Labels,SKU-OFF-988,5,398.24,0.0,89.55,29.04
ORD-005320,2025-09-06,CUST-00664,Corporate,North,Technology,Accessories,SKU-TEC-775,2,279.27,0.15,0.41,12.45
ORD-003176,2025-09-06,CUST-00183,Consumer,East,Technology,Accessories,SKU-TEC-265,3,414.05,0.1,50.58,6.86
ORD-001226,2025-09-06,CUST-01176,Corporate,Central,Furniture,Bookcases,SKU-FUR-402,5,131.61,0.0,3.47,26.07
ORD-000676,2025-09-06,CUST-01090,Corporate,North,Technology,Laptops,SKU-TEC-715,5,467.86,0.0,103.93,5.37
ORD-001123,2025-09-06,CUST-00482,Consumer,South,Technology,Printers,SKU-TEC-373,7,226.73,0.0,16.89,28.25
ORD-002482,2025-09-06,CUST-00570,Corporate,North,Technology,Accessories,SKU-TEC-980,7,320.31,0.2,58.9,24.59
ORD-005139,2025-09-06,CUST-00207,Consumer,East,Technology,Accessories,SKU-TEC-109,2,255.26,0.1,23.67,35.16
ORD-002364,2025-09-06,CUST-00324,Consumer,Central,Office Supplies,Binders,SKU-OFF-743,1,282.52,0.1,-9.59,6.79
ORD-003667,2025-09-06,CUST-00654,Consumer,North,Technology,Printers,SKU-TEC-553,2,329.69,0.1,37.57,32.22
ORD-004537,2025-09-06,CUST-00518,Consumer,Central,Technology,Printers,SKU-TEC-264,3,220.83,0.1,54.35,14.46
ORD-000235,2025-09-07,CUST-00942,Consumer,North,Furniture,Bookcases,SKU-FUR-453,4,218.68,0.0,19.31,4.11
ORD-000047,2025-09-07,CUST-00472,Consumer,Central,Furniture,Storage,SKU-FUR-779,1,561.31,0.15,13.77,23.24
ORD-002587,2025-09-07,CUST-00773,Consumer,South,Office Supplies,Labels,SKU-OFF-375,7,318.5,0.15,18.69,40.15
ORD-004740,2025-09-07,CUST-00363,Consumer,East,Technology,Phones,SKU-TEC-940,5,40.52,0.3,11.07,25.59
ORD-004735,2025-09-07,CUST-00487,Consumer,East,Technology,Laptops,SKU-TEC-963,3,222.08,0.05,33.75,26.89
ORD-002984,2025-09-07,CUST-00921,Consumer,Central,Office Supplies,Art,SKU-OFF-788,7,109.81,0.3,12.44,17.11
ORD-001318,2025-09-07,CUST-00676,Home Office,South,Furniture,Tables,SKU-FUR-595,5,112.6,0.1,7.53,12.58
ORD-000105,2025-09-08,CUST-00080,Consumer,North,Furniture,Bookcases,SKU-FUR-290,5,265.69,0.05,54.48,30.5
ORD-005042,2025-09-08,CUST-00826,Corporate,Central,Office Supplies,Labels,SKU-OFF-714,2,142.75,0.0,17.43,43.45
ORD-004111,2025-09-08,CUST-00797,Corporate,South,Furniture,Bookcases,SKU-FUR-257,6,197.42,0.05,40.25,28.6
ORD-003027,2025-09-08,CUST-00002,Corporate,South,Furniture,Bookcases,SKU-FUR-294,6,216.61,0.2,-26.16,21.95
ORD-001482,2025-09-08,CUST-00080,Consumer,North,Technology,Accessories,SKU-TEC-290,5,468.71,0.0,50.79,8.6
ORD-001272,2025-09-08,CUST-00414,Corporate,North,Office Supplies,Art,SKU-OFF-676,2,259.23,0.05,1.87,6.84
ORD-001979,2025-09-08,CUST-00989,Corporate,Central,Technology,Printers,SKU-TEC-244,7,416.48,0.1,74.21,10.58
ORD-002820,2025-09-08,CUST-00545,Corporate,Central,Furniture,Chairs,SKU-FUR-352,4,391.76,0.15,48.02,31.16
ORD-002710,2025-09-08,CUST-00932,Consumer,West,Office Supplies,Art,SKU-OFF-717,7,302.07,0.0,65.39,20.72
ORD-004932,2025-09-09,CUST-00676,Corporate,North,Technology,Accessories,SKU-TEC-561,3,164.52,0.0,52.94,20.45
ORD-004666,2025-09-09,CUST-00975,Consumer,South,Office Supplies,Labels,SKU-OFF-180,6,324.72,0.2,-20.19,5.97
ORD-000348,2025-09-10,CUST-00901,Consumer,East,Furniture,Storage,SKU-FUR-694,2,236.46,0.05,23.1,14.87
ORD-003881,2025-09-10,CUST-00993,Corporate,North,Office Supplies,Art,SKU-OFF-435,1,183.04,0.1,14.21,25.81
ORD-002544,2025-09-10,CUST-00305,Home Office,East,Technology,Phones,SKU-TEC-493,2,312.85,0.0,58.88,7.77
ORD-004774,2025-09-10,CUST-00852,Consumer,West,Office Supplies,Art,SKU-OFF-422,2,625.21,0.0,90.12,31.78
ORD-004934,2025-09-10,CUST-01034,Consumer,West,Furniture,Bookcases,SKU-FUR-331,2,276.82,0.05,-19.16,22.1
ORD-001659,2025-09-11,CUST-00336,Consumer,North,Office Supplies,Binders,SKU-OFF-593,2,264.81,0.15,20.9,40.17
ORD-003671,2025-09-11,CUST-00230,Consumer,South,Furniture,Storage,SKU-FUR-867,1,187.6,0.0,53.64,13.35
ORD-000998,2025-09-11,CUST-00082,Consumer,South,Office Supplies,Paper,SKU-OFF-429,1,249.37,0.3,0.1,7.25
ORD-000144,2025-09-11,CUST-00724,Corporate,North,Office Supplies,Paper,SKU-OFF-242,7,551.71,0.2,44.26,33.86
ORD-004767,2025-09-11,CUST-00162,Corporate,Central,Technology,Laptops,SKU-TEC-448,3,271.97,0.0,81.09,42.56
ORD-004042,2025-09-11,CUST-00059,Consumer,East,Technology,Accessories,SKU-TEC-717,6,213.22,0.3,7.57,18.23
ORD-003944,2025-09-12,CUST-00124,Corporate,East,Office Supplies,Paper,SKU-OFF-939,2,477.34,0.15,102.62,11.51
ORD-001327,2025-09-12,CUST-00376,Home Office,North,Office Supplies,Art,SKU-OFF-729,4,122.33,0.0,32.96,41.17
ORD-002777,2025-09-12,CUST-00872,Consumer,South,Office Supplies,Paper,SKU-OFF-334,7,247.81,0.0,45.52,27.87
ORD-002001,2025-09-12,CUST-00076,Consumer,South,Furniture,Storage,SKU-FUR-585,7,698.09,0.1,128.47,42.97
ORD-004147,2025-09-12,CUST-00497,Consumer,Central,Technology,Accessories,SKU-TEC-996,7,144.3,0.2,19.18,35.67
ORD-001419,2025-09-12,CUST-00256,Consumer,East,Furniture,Storage,SKU-FUR-203,7,322.53,0.1,55.8,10.82
ORD-004549,2025-09-12,CUST-01145,Consumer,South,Furniture,Chairs,SKU-FUR-409,6,115.17,0.0,19.92,8.27
ORD-003811,2025-09-12,CUST-00525,Consumer,East,Furniture,Bookcases,SKU-FUR-337,6,129.57,0.05,-14.36,15.67
ORD-005205,2025-09-12,CUST-00505,Consumer,North,Furniture,Tables,SKU-FUR-879,1,358.72,0.0,21.72,27.71
ORD-002606,2025-09-13,CUST-00036,Consumer,East,Furniture,Chairs,SKU-FUR-873,5,389.63,0.0,23.48,26.3
ORD-001817,2025-09-13,CUST-00905,Consumer,West,Office Supplies,Labels,SKU-OFF-234,2,162.17,0.15,-9.69,8.63
ORD-000611,2025-09-13,CUST-00075,Consumer,South,Furniture,Tables,SKU-FUR-140,7,506.71,0.0,64.04,27.3
ORD-003424,2025-09-13,CUST-00692,Home Office,West,Technology,Accessories,SKU-TEC-427,1,405.65,0.3,-22.16,25.58
ORD-002326,2025-09-13,CUST-00538,Corporate,Central,Office Supplies,Art,SKU-OFF-635,2,160.37,0.2,15.07,26.08
ORD-000050,2025-09-13,CUST-00027,Home Office,South,Furniture,Bookcases,SKU-FUR-665,5,231.35,0.1,-17.2,11.28
ORD-001922,2025-09-14,CUST-00702,Home Office,South,Office Supplies,Paper,SKU-OFF-643,7,382.52,0.2,40.08,16.88
ORD-002883,2025-09-14,CUST-00363,Home Office,West,Office Supplies,Binders,SKU-OFF-274,5,248.15,0.05,55.64,10.73
ORD-000781,2025-09-14,CUST-00141,Consumer,Central,Furniture,Chairs,SKU-FUR-122,1,505.16,0.0,153.35,14.92
ORD-002436,2025-09-14,CUST-00985,Consumer,South,Furniture,Bookcases,SKU-FUR-949,5,193.0,0.2,31.19,28.21
ORD-004806,2025-09-14,CUST-00349,Consumer,North,Technology,Accessories,SKU-TEC-763,2,276.24,0.0,94.08,4.62
ORD-003775,2025-09-15,CUST-00173,Consumer,South,Office Supplies,Paper,SKU-OFF-224,7,607.06,0.05,139.81,17.25
ORD-000366,2025-09-15,CUST-00550,Corporate,East,Office Supplies,Binders,SKU-OFF-707,1,191.01,0.15,11.14,5.25
ORD-001722,2025-09-15,CUST-01192,Consumer,West,Furniture,Tables,SKU-FUR-869,2,418.84,0.15,-54.08,24.64
ORD-002387,2025-09-15,CUST-01031,Consumer,West,Office Supplies,Art,SKU-OFF-378,6,128.94,0.05,10.06,35.89
ORD-001346,2025-09-15,CUST-00637,Home Office,West,Furniture,Bookcases,SKU-FUR-212,5,111.87,0.1,13.9,41.08
ORD-004858,2025-09-15,CUST-01028,Corporate,Central,Furniture,Storage,SKU-FUR-648,1,44.07,0.0,5.68,5.01
ORD-003682,2025-09-16,CUST-00899,Home Office,Central,Office Supplies,Paper,SKU-OFF-533,3,91.02,0.05,14.45,4.14
ORD-002677,2025-09-16,CUST-00800,Home Office,West,Office Supplies,Labels,SKU-OFF-364,1,263.29,0.1,8.75,11.47
ORD-004029,2025-09-16,CUST-01147,Corporate,East,Technology,Printers,SKU-TEC-543,4,330.91,0.15,65.81,40.98
ORD-005190,2025-09-16,CUST-00108,Consumer,East,Office Supplies,Binders,SKU-OFF-856,7,275.94,0.15,15.62,27.97
ORD-002315,2025-09-16,CUST-00913,Corporate,East,Furniture,Chairs,SKU-FUR-470,3,248.89,0.2,12.62,6.15
ORD-000725,2025-09-16,CUST-00916,Corporate,South,Furniture,Chairs,SKU-FUR-477,3,95.96,0.0,11.35,42.44
ORD-005214,2025-09-16,CUST-00427,Home Office,North,Furniture,Chairs,SKU-FUR-887,4,240.94,0.1,15.76,8.36
ORD-001855,2025-09-17,CUST-00912,Consumer,North,Office Supplies,Labels,SKU-OFF-531,2,212.62,0.1,28.07,29.73
ORD-004230,2025-09-17,CUST-00152,Consumer,West,Office Supplies,Labels,SKU-OFF-567,3,240.99,0.0,54.39,4.48
ORD-004541,2025-09-17,CUST-01150,Consumer,Central,Furniture,Bookcases,SKU-FUR-236,3,139.08,0.05,19.81,22.47
ORD-001670,2025-09-17,CUST-01048,Corporate,Central,Technology,Accessories,SKU-TEC-641,3,80.86,0.2,11.84,44.0
ORD-003685,2025-09-17,CUST-00094,Corporate,South,Technology,Phones,SKU-TEC-187,3,221.39,0.2,13.26,40.32
ORD-004076,2025-09-17,CUST-00455,Consumer,East,Technology,Phones,SKU-TEC-433,1,152.58,0.2,10.82,11.95
ORD-004738,2025-09-17,CUST-00755,Corporate,East,Furniture,Storage,SKU-FUR-575,7,322.74,0.0,22.21,18.28
ORD-001253,2025-09-17,CUST-00933,Consumer,South,Technology,Phones,SKU-TEC-523,4,52.06,0.1,13.96,36.33
ORD-005352,2025-09-17,CUST-00899,Consumer,East,Office Supplies,Binders,SKU-OFF-138,6,163.49,0.05,25.36,34.54
ORD-001168,2025-09-18,CUST-01137,Consumer,Central,Furniture,Storage,SKU-FUR-295,6,328.08,0.0,48.94,30.98
ORD-005090,2025-09-18,CUST-00920,Consumer,West,Furniture,Bookcases,SKU-FUR-209,3,314.82,0.1,66.47,41.84
ORD-000439,2025-09-18,CUST-00198,Consumer,East,Office Supplies,Art,SKU-OFF-558,5,154.85,0.0,12.28,11.04
ORD-001548,2025-09-18,CUST-00757,Home Office,West,Furniture,Tables,SKU-FUR-313,3,407.42,0.15,109.74,8.15
ORD-002967,2025-09-18,CUST-00009,Consumer,South,Office Supplies,Labels,SKU-OFF-236,1,325.31,0.1,36.78,19.77
ORD-001129,2025-09-18,CUST-00766,Corporate,West,Office Supplies,Paper,SKU-OFF-211,4,304.37,0.2,-11.96,36.76
ORD-001039,2025-09-18,CUST-01064,Corporate,North,Technology,Printers,SKU-TEC-665,5,239.75,0.2,26.0,6.99
ORD-005347,2025-09-18,CUST-00582,Corporate,West,Office Supplies,Art,SKU-OFF-332,1,294.21,0.05,43.34,31.09
ORD-002570,2025-09-19,CUST-00843,Corporate,North,Technology,Printers,SKU-TEC-315,5,167.35,0.15,12.66,22.92
ORD-005874,2025-09-19,CUST-00355,Consumer,East,Office Supplies,Art,SKU-OFF-113,4,244.82,0.15,25.51,13.33
ORD-003541,2025-09-19,CUST-00786,Consumer,Central,Office Supplies,Labels,SKU-OFF-643,4,274.98,0.1,24.69,28.47
ORD-001235,2025-09-19,CUST-00767,Consumer,Central,Furniture,Bookcases,SKU-FUR-932,5,228.28,0.2,17.82,10.92
ORD-004830,2025-09-19,CUST-00053,Consumer,North,Office Supplies,Art,SKU-OFF-780,4,764.14,0.0,157.83,38.68
ORD-003305,2025-09-19,CUST-01030,Home Office,West,Furniture,Chairs,SKU-FUR-241,4,235.12,0.15,9.41,8.9
ORD-004543,2025-09-19,CUST-00272,Consumer,South,Furniture,Chairs,SKU-FUR-914,7,384.15,0.05,20.72,7.89
ORD-005063,2025-09-19,CUST-00253,Consumer,East,Technology,Phones,SKU-TEC-311,3,412.49,0.05,101.99,16.1
ORD-002244,2025-09-20,CUST-00008,Consumer,South,Technology,Accessories,SKU-TEC-740,1,378.36,0.1,44.29,13.75
ORD-005532,2025-09-20,CUST-00251,Corporate,North,Office Supplies,Art,SKU-OFF-763,5,656.7,0.0,163.96,14.03
ORD-001992,2025-09-20,CUST-00833,Corporate,East,Office Supplies,Binders,SKU-OFF-291,3,272.84,0.0,43.7,15.18
ORD-004372,2025-09-20,CUST-00128,Home Office,East,Technology,Laptops,SKU-TEC-801,4,362.15,0.0,88.78,20.58
ORD-002545,2025-09-20,CUST-00200,Consumer,South,Technology,Printers,SKU-TEC-838,6,113.71,0.2,26.33,43.37
ORD-003562,2025-09-21,CUST-00782,Home Office,South,Furniture,Storage,SKU-FUR-111,7,122.9,0.05,13.9,35.32
ORD-004295,2025-09-21,CUST-00040,Corporate,West,Furniture,Tables,SKU-FUR-680,7,162.87,0.1,-9.02,5.88
ORD-005260,2025-09-21,CUST-00457,Corporate,Central,Technology,Laptops,SKU-TEC-482,3,211.64,0.15,-1.89,34.95
ORD-005897,2025-09-21,CUST-00810,Corporate,South,Office Supplies,Art,SKU-OFF-108,3,223.95,0.1,37.86,23.26
ORD-004004,2025-09-21,CUST-01103,Consumer,West,Furniture,Chairs,SKU-FUR-256,3,215.09,0.0,-3.53,17.45
ORD-005714,2025-09-21,CUST-00502,Home Office,East,Technology,Phones,SKU-TEC-422,1,56.99,0.15,8.0,10.3
ORD-002433,2025-09-21,CUST-00075,Consumer,East,Technology,Phones,SKU-TEC-932,2,139.17,0.15,21.24,30.71
ORD-003497,2025-09-21,CUST-00696,Corporate,South,Technology,Accessories,SKU-TEC-950,4,133.23,0.15,-3.38,43.79
ORD-002370,2025-09-21,CUST-00588,Consumer,West,Office Supplies,Labels,SKU-OFF-771,2,175.42,0.1,53.86,29.75
ORD-005752,2025-09-21,CUST-00734,Corporate,East,Furniture,Chairs,SKU-FUR-813,1,212.32,0.3,-66.58,31.77
ORD-002847,2025-09-21,CUST-00860,Consumer,Central,Technology,Printers,SKU-TEC-119,2,170.34,0.15,11.51,29.66
ORD-003164,2025-09-21,CUST-00912,Consumer,East,Technology,Printers,SKU-TEC-571,2,37.96,0.0,11.88,40.32
ORD-003780,2025-09-22,CUST-01070,Home Office,Central,Office Supplies,Art,SKU-OFF-868,2,128.86,0.05,2.86,8.9
ORD-004040,2025-09-22,CUST-00082,Consumer,East,Furniture,Tables,SKU-FUR-994,3,352.68,0.15,57.83,15.51
ORD-002379,2025-09-22,CUST-01172,Consumer,North,Technology,Laptops,SKU-TEC-819,6,54.02,0.2,9.56,38.85
ORD-004607,2025-09-22,CUST-00063,Consumer,South,Technology,Phones,SKU-TEC-456,5,187.75,0.1,39.69,8.15
ORD-002386,2025-09-22,CUST-00224,Corporate,West,Furniture,Chairs,SKU-FUR-611,1,232.91,0.2,9.53,8.93
ORD-000713,2025-09-22,CUST-00809,Consumer,Central,Office Supplies,Paper,SKU-OFF-102,1,424.72,0.05,45.82,32.9
ORD-004157,2025-09-23,CUST-00670,Consumer,East,Technology,Phones,SKU-TEC-789,6,604.31,0.05,144.82,16.02
ORD-004744,2025-09-23,CUST-00071,Corporate,East,Furniture,Bookcases,SKU-FUR-183,1,139.99,0.05,-3.47,39.14
ORD-004534,2025-09-23,CUST-00762,Consumer,West,Furniture,Tables,SKU-FUR-884,3,227.62,0.1,55.28,30.97
ORD-005116,2025-09-23,CUST-01179,Corporate,East,Furniture,Bookcases,SKU-FUR-266,1,249.63,0.0,53.73,8.63
ORD-002973,2025-09-23,CUST-01135,Consumer,Central,Technology,Accessories,SKU-TEC-885,7,282.38,0.1,47.71,19.52
ORD-005507,2025-09-23,CUST-01167,Home Office,Central,Technology,Phones,SKU-TEC-688,3,79.72,0.2,2.65,16.65
ORD-003792,2025-09-23,CUST-00196,Consumer,South,Technology,Accessories,SKU-TEC-511,1,363.84,0.05,99.92,37.41
ORD-000716,2025-09-24,CUST-00107,Consumer,West,Technology,Accessories,SKU-TEC-731,5,83.64,0.1,19.56,12.72
ORD-002809,2025-09-24,CUST-00973,Home Office,North,Office Supplies,Paper,SKU-OFF-822,5,187.26,0.3,27.03,14.95
ORD-004232,2025-09-24,CUST-00803,Consumer,South,Technology,Phones,SKU-TEC-822,4,130.96,0.0,25.59,42.7
ORD-002000,2025-09-24,CUST-00664,Corporate,North,Office Supplies,Paper,SKU-OFF-295,3,40.84,0.0,4.34,39.7
ORD-003536,2025-09-24,CUST-00884,Corporate,North,Technology,Printers,SKU-TEC-745,5,216.1,0.0,56.63,44.31
ORD-000498,2025-09-24,CUST-00911,Corporate,Central,Office Supplies,Paper,SKU-OFF-404,1,141.07,0.2,17.55,8.68
ORD-001858,2025-09-24,CUST-01096,Consumer,East,Furniture,Chairs,SKU-FUR-392,2,61.26,0.15,11.43,26.14
ORD-002054,2025-09-24,CUST-01066,Corporate,East,Technology,Accessories,SKU-TEC-964,4,415.31,0.1,79.07,29.07
ORD-005421,2025-09-25,CUST-00255,Consumer,North,Technology,Laptops,SKU-TEC-839,6,396.65,0.0,105.18,5.5
ORD-004072,2025-09-25,CUST-01098,Corporate,South,Furniture,Chairs,SKU-FUR-992,1,394.5,0.0,18.73,44.58
ORD-004362,2025-09-25,CUST-00128,Consumer,West,Office Supplies,Art,SKU-OFF-654,6,214.43,0.0,56.36,10.71
ORD-000149,2025-09-25,CUST-00062,Corporate,East,Furniture,Tables,SKU-FUR-331,4,162.73,0.2,0.49,34.59
ORD-000460,2025-09-26,CUST-00916,Home Office,South,Furniture,Bookcases,SKU-FUR-472,6,394.35,0.0,115.33,30.97
ORD-004645,2025-09-26,CUST-00739,Consumer,South,Furniture,Bookcases,SKU-FUR-533,6,64.75,0.05,-9.13,19.83
ORD-001470,2025-09-26,CUST-00290,Home Office,West,Office Supplies,Paper,SKU-OFF-793,7,684.92,0.05,71.18,6.9
ORD-002704,2025-09-26,CUST-00030,Consumer,North,Furniture,Tables,SKU-FUR-989,1,243.97,0.0,47.65,26.58
ORD-004639,2025-09-26,CUST-01172,Corporate,East,Technology,Printers,SKU-TEC-994,3,285.53,0.0,67.67,41.52
ORD-001779,2025-09-26,CUST-01124,Consumer,South,Office Supplies,Art,SKU-OFF-369,5,146.21,0.3,1.19,31.31
ORD-000832,2025-09-27,CUST-00195,Corporate,East,Office Supplies,Art,SKU-OFF-513,3,171.14,0.2,36.91,20.65
ORD-004085,2025-09-27,CUST-00949,Corporate,East,Office Supplies,Paper,SKU-OFF-441,4,235.58,0.1,25.9,19.9
ORD-004243,2025-09-27,CUST-00844,Consumer,East,Technology,Laptops,SKU-TEC-314,4,330.93,0.05,40.88,39.61
ORD-003742,2025-09-27,CUST-00577,Consumer,South,Furniture,Chairs,SKU-FUR-751,4,368.16,0.0,37.77,17.72
ORD-002723,2025-09-27,CUST-01034,Corporate,East,Technology,Accessories,SKU-TEC-161,5,300.55,0.1,21.94,23.54
ORD-003475,2025-09-27,CUST-00330,Consumer,North,Furniture,Bookcases,SKU-FUR-629,7,343.02,0.1,68.83,7.27
ORD-002213,2025-09-27,CUST-00043,Corporate,East,Furniture,Chairs,SKU-FUR-347,4,190.91,0.1,-15.93,32.03
ORD-005080,2025-09-27,CUST-00797,Consumer,North,Office Supplies,Labels,SKU-OFF-668,7,159.08,0.05,2.91,23.06
ORD-002137,2025-09-27,CUST-00676,Consumer,Central,Furniture,Chairs,SKU-FUR-525,5,400.13,0.0,58.88,25.85
ORD-003751,2025-09-27,CUST-00942,Corporate,West,Office Supplies,Binders,SKU-OFF-760,5,371.06,0.1,44.66,7.93
ORD-001317,2025-09-27,CUST-00379,Consumer,Central,Office Supplies,Binders,SKU-OFF-190,3,107.63,0.1,18.65,14.89
ORD-000395,2025-09-28,CUST-00597,Corporate,North,Office Supplies,Labels,SKU-OFF-282,3,276.05,0.2,6.94,44.1
ORD-003521,2025-09-28,CUST-00975,Consumer,East,Office Supplies,Binders,SKU-OFF-673,7,259.96,0.1,32.85,27.26
ORD-003994,2025-09-28,CUST-00685,Consumer,South,Technology,Laptops,SKU-TEC-575,2,196.83,0.1,7.93,26.46
ORD-000483,2025-09-28,CUST-00273,Consumer,North,Furniture,Tables,SKU-FUR-851,7,347.03,0.1,3.84,6.82
ORD-000977,2025-09-28,CUST-00991,Consumer,West,Furniture,Chairs,SKU-FUR-893,1,80.11,0.05,19.34,29.73
ORD-000251,2025-09-28,CUST-00180,Consumer,North,Furniture,Tables,SKU-FUR-705,1,220.3,0.0,11.07,10.35
ORD-001861,2025-09-28,CUST-00526,Consumer,East,Furniture,Chairs,SKU-FUR-538,5,144.38,0.05,19.44,6.12
ORD-003080,2025-09-28,CUST-00216,Consumer,South,Office Supplies,Binders,SKU-OFF-328,2,299.98,0.05,20.79,9.87
ORD-005916,2025-09-29,CUST-00639,Consumer,North,Furniture,Storage,SKU-FUR-429,7,734.54,0.0,44.12,14.17
ORD-002952,2025-09-29,CUST-00125,Consumer,Central,Office Supplies,Labels,SKU-OFF-504,1,408.76,0.1,60.63,31.71
ORD-000769,2025-09-29,CUST-00944,Corporate,Central,Office Supplies,Paper,SKU-OFF-147,7,109.75,0.0,18.63,22.39
ORD-000428,2025-09-29,CUST-00129,Consumer,Central,Technology,Laptops,SKU-TEC-684,3,67.88,0.05,5.11,10.59
ORD-005535,2025-09-29,CUST-00834,Corporate,Central,Furniture,Storage,SKU-FUR-585,3,169.16,0.1,-9.3,23.53
ORD-000876,2025-09-29,CUST-01186,Consumer,South,Technology,Laptops,SKU-TEC-583,2,192.52,0.0,39.81,42.89
ORD-001365,2025-09-29,CUST-00346,Corporate,East,Office Supplies,Labels,SKU-OFF-709,3,292.7,0.1,44.39,42.19
ORD-001926,2025-09-30,CUST-00264,Consumer,East,Office Supplies,Art,SKU-OFF-246,4,168.28,0.1,13.28,25.65
ORD-004192,2025-09-30,CUST-00703,Consumer,West,Furniture,Storage,SKU-FUR-341,7,651.13,0.0,103.99,16.48
ORD-001474,2025-09-30,CUST-00053,Consumer,South,Furniture,Storage,SKU-FUR-745,1,421.12,0.0,102.77,39.82
ORD-004420,2025-09-30,CUST-00505,Home Office,East,Office Supplies,Art,SKU-OFF-399,3,196.49,0.0,27.04,33.95
ORD-000474,2025-09-30,CUST-00800,Consumer,East,Technology,Accessories,SKU-TEC-757,3,503.01,0.05,136.77,8.52
ORD-003064,2025-09-30,CUST-00731,Consumer,South,Office Supplies,Art,SKU-OFF-130,7,365.98,0.0,65.96,23.12
ORD-003368,2025-09-30,CUST-00724,Home Office,Central,Furniture,Chairs,SKU-FUR-512,5,104.43,0.05,-10.25,36.82
ORD-000442,2025-09-30,CUST-00047,Consumer,East,Technology,Accessories,SKU-TEC-769,7,243.58,0.0,35.39,17.58
ORD-003160,2025-10-01,CUST-00510,Home Office,East,Office Supplies,Paper,SKU-OFF-906,1,201.23,0.05,32.07,16.2
ORD-001052,2025-10-01,CUST-00963,Corporate,Central,Technology,Accessories,SKU-TEC-729,2,540.21,0.2,84.82,43.76
ORD-002795,2025-10-01,CUST-00091,Consumer,West,Furniture,Storage,SKU-FUR-578,4,168.85,0.05,27.21,16.98
ORD-005259,2025-10-01,CUST-01068,Consumer,Central,Technology,Laptops,SKU-TEC-635,3,90.84,0.0,26.71,41.33
ORD-002999,2025-10-01,CUST-00731,Consumer,South,Furniture,Storage,SKU-FUR-751,1,390.33,0.1,12.24,27.4
ORD-004827,2025-10-01,CUST-00291,Corporate,East,Furniture,Chairs,SKU-FUR-478,4,457.56,0.1,163.47,24.59
ORD-005557,2025-10-01,CUST-00922,Corporate,South,Furniture,Chairs,SKU-FUR-275,6,150.59,0.2,21.68,20.58
ORD-001500,2025-10-01,CUST-00405,Consumer,South,Furniture,Tables,SKU-FUR-379,4,357.87,0.1,-11.24,18.29
ORD-003519,2025-10-01,CUST-00671,Home Office,North,Furniture,Bookcases,SKU-FUR-784,7,411.71,0.0,73.85,41.0
ORD-002719,2025-10-01,CUST-00685,Consumer,West,Furniture,Bookcases,SKU-FUR-266,3,238.85,0.0,42.58,17.64
ORD-000503,2025-10-01,CUST-00264,Consumer,Central,Technology,Accessories,SKU-TEC-806,5,126.7,0.1,25.27,39.41
ORD-003531,2025-10-01,CUST-00759,Corporate,North,Furniture,Storage,SKU-FUR-456,6,227.54,0.2,-5.97,15.2
ORD-005376,2025-10-01,CUST-01041,Corporate,West,Furniture,Chairs,SKU-FUR-525,4,260.65,0.2,-28.36,8.8
ORD-003329,2025-10-02,CUST-00302,Corporate,West,Technology,Printers,SKU-TEC-464,1,127.49,0.0,22.23,42.93
